Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2018","2018","100 g/ha","11014","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2019","2019","100 g/ha","11481","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","12618","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2021","2021","100 g/ha","13323","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2022","2022","100 g/ha","11309","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","100 g/ha","36895","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","100 g/ha","37167","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","100 g/ha","41781","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","100 g/ha","40215","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","100 g/ha","38287","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","100 g/ha","35878","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","100 g/ha","35154","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","100 g/ha","35494","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","100 g/ha","37191","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","100 g/ha","33348","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","100 g/ha","57079","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","100 g/ha","74452","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","73961","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2010","2010","100 g/ha","262480","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2011","2011","100 g/ha","230657","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2012","2012","100 g/ha","204698","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2013","2013","100 g/ha","242149","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2014","2014","100 g/ha","213652","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2015","2015","100 g/ha","217441","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2016","2016","100 g/ha","230980","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2017","2017","100 g/ha","230964","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2018","2018","100 g/ha","229517","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2019","2019","100 g/ha","228597","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2020","2020","100 g/ha","232279","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2021","2021","100 g/ha","234107","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2022","2022","100 g/ha","235984","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2010","2010","100 g/ha","90336","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2011","2011","100 g/ha","95773","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2012","2012","100 g/ha","96633","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2013","2013","100 g/ha","100400","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2014","2014","100 g/ha","104020","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2015","2015","100 g/ha","101423","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2016","2016","100 g/ha","98656","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2017","2017","100 g/ha","97979","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2018","2018","100 g/ha","97776","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","100 g/ha","98435","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","100 g/ha","98774","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","100 g/ha","98779","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","98785","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","100 g/ha","70109","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","100 g/ha","71009","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","72585","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","73543","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","73646","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","80174","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","80983","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","85671","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","89379","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","92114","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","97671","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","87672","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","100 g/ha","89751","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2010","2010","100 g/ha","56385","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2011","2011","100 g/ha","56711","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2012","2012","100 g/ha","56974","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2013","2013","100 g/ha","59524","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2014","2014","100 g/ha","59545","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2015","2015","100 g/ha","52104","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2016","2016","100 g/ha","48255","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2017","2017","100 g/ha","45336","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2018","2018","100 g/ha","39412","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2019","2019","100 g/ha","72501","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2020","2020","100 g/ha","35861","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2021","2021","100 g/ha","36933","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01317","Papayas","2022","2022","100 g/ha","29606","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2010","2010","100 g/ha","9559","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2011","2011","100 g/ha","9516","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2012","2012","100 g/ha","8475","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2013","2013","100 g/ha","9512","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2014","2014","100 g/ha","9882","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2015","2015","100 g/ha","11486","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2016","2016","100 g/ha","11392","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2017","2017","100 g/ha","11141","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2018","2018","100 g/ha","11334","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2019","2019","100 g/ha","10482","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2020","2020","100 g/ha","10533","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2021","2021","100 g/ha","10753","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01705","Peas, dry","2022","2022","100 g/ha","10994","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2010","2010","100 g/ha","9519","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2011","2011","100 g/ha","9235","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2012","2012","100 g/ha","8865","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2013","2013","100 g/ha","10444","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2014","2014","100 g/ha","10236","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2015","2015","100 g/ha","10487","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2016","2016","100 g/ha","10520","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2017","2017","100 g/ha","10698","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2018","2018","100 g/ha","10022","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2019","2019","100 g/ha","10065","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2020","2020","100 g/ha","9807","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2021","2021","100 g/ha","10580","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01707","Pigeon peas, dry","2022","2022","100 g/ha","10485","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2010","2010","100 g/ha","146393","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2011","2011","100 g/ha","145838","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2012","2012","100 g/ha","130218","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2013","2013","100 g/ha","131790","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2014","2014","100 g/ha","144593","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2015","2015","100 g/ha","144893","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2016","2016","100 g/ha","147999","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2017","2017","100 g/ha","147526","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2018","2018","100 g/ha","146144","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2019","2019","100 g/ha","146011","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","144911","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2021","2021","100 g/ha","150239","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01318","Pineapples","2022","2022","100 g/ha","225612","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2013","2013","100 g/ha","139788","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2014","2014","100 g/ha","139970","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2015","2015","100 g/ha","138755","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2016","2016","100 g/ha","137935","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2017","2017","100 g/ha","134561","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2018","2018","100 g/ha","138346","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2019","2019","100 g/ha","142722","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2020","2020","100 g/ha","141157","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2021","2021","100 g/ha","152991","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01313","Plantains and cooking bananas","2022","2022","100 g/ha","158136","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2010","2010","100 g/ha","82003","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2011","2011","100 g/ha","79354","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2012","2012","100 g/ha","89706","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2013","2013","100 g/ha","96618","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2014","2014","100 g/ha","80521","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2015","2015","100 g/ha","70248","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2016","2016","100 g/ha","82062","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2017","2017","100 g/ha","84376","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2018","2018","100 g/ha","75218","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2019","2019","100 g/ha","56968","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2020","2020","100 g/ha","63277","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2021","2021","100 g/ha","139156","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01321","Pomelos and grapefruits","2022","2022","100 g/ha","138945","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2010","2010","100 g/ha","182299","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2011","2011","100 g/ha","180931","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2012","2012","100 g/ha","190627","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2013","2013","100 g/ha","193790","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2014","2014","100 g/ha","193845","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2015","2015","100 g/ha","196476","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2016","2016","100 g/ha","199250","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2017","2017","100 g/ha","204432","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","204106","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2019","2019","100 g/ha","206131","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","208215","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2021","2021","100 g/ha","210951","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01510","Potatoes","2022","2022","100 g/ha","218634","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2010","2010","100 g/ha","89812","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2011","2011","100 g/ha","90438","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2012","2012","100 g/ha","87496","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2013","2013","100 g/ha","85687","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2014","2014","100 g/ha","97921","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2015","2015","100 g/ha","97857","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2016","2016","100 g/ha","101930","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2017","2017","100 g/ha","103596","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2018","2018","100 g/ha","106066","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2019","2019","100 g/ha","108765","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2020","2020","100 g/ha","109623","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2021","2021","100 g/ha","114810","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01235","Pumpkins, squash and gourds","2022","2022","100 g/ha","116770","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2010","2010","100 g/ha","9167","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2011","2011","100 g/ha","9762","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2012","2012","100 g/ha","9493","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2013","2013","100 g/ha","9981","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2014","2014","100 g/ha","10071","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2015","2015","100 g/ha","11063","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2016","2016","100 g/ha","11358","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2017","2017","100 g/ha","10787","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2018","2018","100 g/ha","11432","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2019","2019","100 g/ha","11545","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2020","2020","100 g/ha","11590","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2021","2021","100 g/ha","12035","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01443","Rape or colza seed","2022","2022","100 g/ha","12387","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2010","2010","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2011","2011","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2012","2012","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2013","2013","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2014","2014","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2015","2015","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2016","2016","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2017","2017","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2018","2018","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2019","2019","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2020","2020","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2021","2021","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.03","Raw hides and skins of buffaloes","2022","2022","100 g/An","317","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2010","2010","100 g/An","118","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2011","2011","100 g/An","119","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2012","2012","100 g/An","119","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2013","2013","100 g/An","119","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2014","2014","100 g/An","119","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2015","2015","100 g/An","119","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2016","2016","100 g/An","120","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2017","2017","100 g/An","121","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2018","2018","100 g/An","121","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2019","2019","100 g/An","121","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2020","2020","100 g/An","121","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2021","2021","100 g/An","121","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5420","Yield","02951.01","Raw hides and skins of cattle","2022","2022","100 g/An","121","E","Estimated value",""
